file,image_url,image_src,dest,action,note
/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_03_terraform/index.md,terraform1.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/terraform1.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/terraform1.png,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_03_terraform/index.md,terraform2.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/terraform2.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/terraform2.png,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_03_terraform/index.md,terraformoutput.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/terraformoutput.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/terraformoutput.png,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_03_terraform/index.md,output.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/output.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/output.png,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_03_terraform/index.md,linux_passwd.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/linux_passwd.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/linux_passwd.png,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/index.md,../../images/cloudshell-01.jpg,/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/../../images/cloudshell-01.jpg,/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/cloudshell-01.jpg,copied,leaf
/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/index.md,../../images/cloudshell-02.jpg,/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/../../images/cloudshell-02.jpg,/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/cloudshell-02.jpg,copied,leaf
/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/index.md,../../images/cloudshell-03.jpg,/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/../../images/cloudshell-03.jpg,/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/cloudshell-03.jpg,copied,leaf
/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/index.md,../../images/cloudshell-04.jpg,/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/../../images/cloudshell-04.jpg,/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/cloudshell-04.jpg,copied,leaf
/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/index.md,../../images/cloudshell-05.jpg,/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/../../images/cloudshell-05.jpg,/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/cloudshell-05.jpg,copied,leaf
/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/index.md,../../images/cloudshell-06.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/../../images/cloudshell-06.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/cloudshell-06.png,copied,leaf
/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/index.md,../../images/cloudshell-07.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/../../images/cloudshell-07.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/cloudshell-07.png,copied,leaf
/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/index.md,../../images/cloudshell-08.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/../../images/cloudshell-08.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/cloudshell-08.png,copied,leaf
/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/index.md,../../images/cloudshell-09.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/../../images/cloudshell-09.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/cloudshell-09.png,copied,leaf
/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/index.md,../../images/cloudshell-10.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/../../images/cloudshell-10.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/cloudshell-10.png,copied,leaf
/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/index.md,cloudshell-01.jpg,/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/cloudshell-01.jpg,/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/cloudshell-01.jpg,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/index.md,cloudshell-02.jpg,/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/cloudshell-02.jpg,/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/cloudshell-02.jpg,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/index.md,cloudshell-03.jpg,/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/cloudshell-03.jpg,/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/cloudshell-03.jpg,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/index.md,cloudshell-04.jpg,/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/cloudshell-04.jpg,/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/cloudshell-04.jpg,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/index.md,cloudshell-05.jpg,/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/cloudshell-05.jpg,/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/cloudshell-05.jpg,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/index.md,cloudshell-06.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/cloudshell-06.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/cloudshell-06.png,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/index.md,cloudshell-07.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/cloudshell-07.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/cloudshell-07.png,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/index.md,cloudshell-08.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/cloudshell-08.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/cloudshell-08.png,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/index.md,cloudshell-09.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/cloudshell-09.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/cloudshell-09.png,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/k8s-101-workshop/content/02_quickstart_overview_faq/02_01_quickstart/02_01_02_cloudshell/index.md,cloudshell-10.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/cloudshell-10.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/cloudshell-10.png,shortcode-ok,figure-shortcode
/home/ubuntu/pythonProjects/k8s-101-workshop/content/Kubernetes-vs-Docker.jpg,,/home/ubuntu/pythonProjects/k8s-101-workshop/content/Kubernetes-vs-Docker.jpg,/home/ubuntu/pythonProjects/k8s-101-workshop/content/unusedimages/Kubernetes-vs-Docker.jpg,unused-move,unused
/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/container.png,,/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/container.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/unusedimages/images/container.png,unused-move,unused
/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/deployment_replicaset_pod.png,,/home/ubuntu/pythonProjects/k8s-101-workshop/content/images/deployment_replicaset_pod.png,/home/ubuntu/pythonProjects/k8s-101-workshop/content/unusedimages/images/deployment_replicaset_pod.png,unused-move,unused
